Family,Genus,Species,Common name,GE,ED,EDGE,ED Rank
Thamnophilidae,Frederickena,Frederickena viridis,Black-throated Antshrike,LC,6.9531424917,2.0735671325,3742
Thamnophilidae,Frederickena,Frederickena unduliger,Undulated Antshrike,LC,6.9498435778,2.0731522527,3744
Thamnophilidae,Sakesphorus,Sakesphorus canadensis,Black-crested Antshrike,LC,7.652224,2.1578163977,3014
Thamnophilidae,Sakesphorus,Sakesphorus pulchellus,Streak-fronted Antshrike,LC,9.655750625,2.3660997112,1857
Thamnophilidae,Sakesphorus,Sakesphorus cristatus,Silvery-cheeked Antshrike,LC,11.649101875,2.5375862146,1236
Thamnophilidae,Sakesphorus,Sakesphorus luctuosus,Glossy Antshrike,LC,7.657561,2.1584330432,3011
Thamnophilidae,Thamnophilus,Thamnophilus doliatus,Barred Antshrike,LC,4.4093909065,1.6881364999,7633
Thamnophilidae,Thamnophilus,Thamnophilus ruficapillus,Southern Rufous-capped Antshrike,LC,3.6589199506,1.538783651,8866
Thamnophilidae,Thamnophilus,Thamnophilus subfasciatus,Northern Rufous-capped Antshrike,LC,4.037951191,1.6169994897,8251
Thamnophilidae,Thamnophilus,Thamnophilus torquatus,Rufous-winged Antshrike,LC,3.6658278744,1.5402652836,8850
Thamnophilidae,Thamnophilus,Thamnophilus zarumae,Chapman's Antshrike,LC,3.9749135473,1.604407993,8345
Thamnophilidae,Thamnophilus,Thamnophilus multistriatus,Bar-crested Antshrike,LC,3.5352696981,1.5118845522,9013
Thamnophilidae,Thamnophilus,Thamnophilus tenuepunctatus,Lined Antshrike,VU,2.955682,2.7614473874,9790
Thamnophilidae,Thamnophilus,Thamnophilus palliatus,Chestnut-backed Antshrike,LC,2.956437,1.3753438728,9789
Thamnophilidae,Thamnophilus,Thamnophilus bernardi,Collared Antshrike,LC,4.037951191,1.6169994897,8251
Thamnophilidae,Thamnophilus,Thamnophilus shumbae,Maranon Antshrike,DD,4.037951191,NA,8251
Thamnophilidae,Thamnophilus,Thamnophilus bridgesi,Black-hooded Antshrike,LC,4.6538122126,1.7323300455,7251
Thamnophilidae,Thamnophilus,Thamnophilus atrinucha,Black-crowned Antshrike,LC,4.6339862003,1.7288172201,7280
Thamnophilidae,Thamnophilus,Thamnophilus schistaceus,Plain-winged Antshrike,LC,5.4364233276,1.8619730019,6024
Thamnophilidae,Thamnophilus,Thamnophilus murinus,Mouse-colored Antshrike,LC,5.3844173171,1.8538602272,6127
Thamnophilidae,Thamnophilus,Thamnophilus nigriceps,Black Antshrike,LC,3.8238379777,1.5735698721,8624
Thamnophilidae,Thamnophilus,Thamnophilus praecox,Cocha Antshrike,NT,4.0029929688,2.3031835077,8297
Thamnophilidae,Thamnophilus,Thamnophilus cryptoleucus,Castelnau's Antshrike,NT,3.463007,2.1889699347,9092
Thamnophilidae,Thamnophilus,Thamnophilus nigrocinereus,Blackish-grey Antshrike,NT,3.463624,2.1891081727,9090
Thamnophilidae,Thamnophilus,Thamnophilus punctatus,Northern Slaty Antshrike,LC,3.3832277657,1.4777853858,9193
Thamnophilidae,Thamnophilus,Thamnophilus stictocephalus,Natterer's Slaty Antshrike,LC,3.3865661847,1.4785467307,9188
Thamnophilidae,Thamnophilus,Thamnophilus sticturus,Bolivian Slaty Antshrike,LC,2.830081,1.3428859518,9912
Thamnophilidae,Thamnophilus,Thamnophilus pelzelni,Planalto Slaty Antshrike,LC,2.831029,1.3431334355,9911
Thamnophilidae,Thamnophilus,Thamnophilus ambiguus,Sooretama Slaty Antshrike,LC,3.3888804434,1.4790741703,9185
Thamnophilidae,Thamnophilus,Thamnophilus caerulescens,Variable Antshrike,LC,4.0405514832,1.6175154974,8246
Thamnophilidae,Thamnophilus,Thamnophilus unicolor,Uniform Antshrike,LC,4.0001236158,1.6094626353,8300
Thamnophilidae,Thamnophilus,Thamnophilus aethiops,White-shouldered Antshrike,LC,3.5964703717,1.5252886985,8923
Thamnophilidae,Thamnophilus,Thamnophilus aroyae,Upland Antshrike,LC,3.5906475181,1.5240210856,8929
Thamnophilidae,Thamnophilus,Thamnophilus melanonotus,Black-backed Antshrike,LC,4.037951191,1.6169994897,8251
Thamnophilidae,Thamnophilus,Thamnophilus melanothorax,Band-tailed Antshrike,LC,4.037951191,1.6169994897,8251
Thamnophilidae,Thamnophilus,Thamnophilus amazonicus,Amazonian Antshrike,LC,4.7473022752,1.7487305752,7101
Thamnophilidae,Thamnophilus,Thamnophilus insignis,Streak-backed Antshrike,LC,4.703644717,1.7411053945,7166
Thamnophilidae,Thamnophilus,Thamnophilus divisorius,Acre Antshrike,LC,3.6715394148,1.5414886565,8839
Thamnophilidae,Biatas,Biatas nigropectus,White-bearded Antshrike,VU,5.8955738571,3.3171740969,5296
Thamnophilidae,Xenornis,Xenornis setifrons,Spiny-faced Antshrike,VU,3.742284,2.9428132373,8755
Thamnophilidae,Cercomacra,Cercomacra manu,Manu Antbird,LC,6.5844711833,2.0261028916,4279
Thamnophilidae,Cercomacra,Cercomacra brasiliana,Rio de Janeiro Antbird,NT,6.201512507,2.6674382549,4867
Thamnophilidae,Cercomacra,Cercomacra cinerascens,Grey Antbird,LC,3.075941,1.4051016403,9653
Thamnophilidae,Cercomacra,Cercomacra melanaria,Mato Grosso Antbird,LC,5.381674938,1.8534305924,6131
Thamnophilidae,Cercomacra,Cercomacra ferdinandi,Bananal Antbird,VU,5.270765,3.2221927179,6305
Thamnophilidae,Cercomacra,Cercomacra carbonaria,Rio Branco Antbird,CR,3.076284,4.1777745113,9652
Thamnophilidae,Cercomacra,Cercomacra nigricans,Jet Antbird,LC,3.30516,1.4598143033,9292
Thamnophilidae,Sciaphylax,Sciaphylax hemimelaena,Southern Chestnut-tailed Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Sciaphylax,Sciaphylax castanea,Northern Chestnut-tailed Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Cercomacroides,Cercomacroides nigrescens,Blackish Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Cercomacroides,Cercomacroides fuscicauda,Riparian Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Cercomacroides,Cercomacroides laeta,Willis's Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Cercomacroides,Cercomacroides parkeri,Parker's Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Cercomacroides,Cercomacroides tyrannina,Dusky Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Cercomacroides,Cercomacroides serva,Black Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Drymophila,Drymophila ferruginea,Ferruginous Antbird,LC,4.742256471,1.7478522465,7111
Thamnophilidae,Drymophila,Drymophila rubricollis,Bertoni's Antbird,LC,4.9680209788,1.7864153781,6744
Thamnophilidae,Drymophila,Drymophila genei,Rufous-tailed Antbird,LC,5.5822801715,1.8843812159,5798
Thamnophilidae,Drymophila,Drymophila ochropyga,Ochre-rumped Antbird,NT,5.6741267727,2.5913855557,5611
Thamnophilidae,Drymophila,Drymophila malura,Dusky-tailed Antbird,LC,4.6010166288,1.7229481221,7337
Thamnophilidae,Drymophila,Drymophila squamata,Scaled Antbird,LC,6.5645615884,2.0234743929,4369
Thamnophilidae,Drymophila,Drymophila devillei,Striated Antbird,LC,4.8495131462,1.7663584349,6952
Thamnophilidae,Drymophila,Drymophila klagesi,Klages's Antbird,LC,5.4259208977,1.8603399509,6043
Thamnophilidae,Drymophila,Drymophila hellmayri,Santa Marta Antbird,NT,5.4259208977,2.5534871315,6043
Thamnophilidae,Drymophila,Drymophila caudata,East Andean Antbird,NT,4.9037707051,2.4687384299,6837
Thamnophilidae,Drymophila,Drymophila striaticeps,Streak-headed Antbird,LC,5.4259208977,1.8603399509,6043
Thamnophilidae,Hypocnemis,Hypocnemis hypoxantha,Yellow-browed Antwarbler,LC,5.1186709141,1.811344902,6543
Thamnophilidae,Hypocnemis,Hypocnemis subflava,Yellow-breasted Antwarbler,LC,4.8174724087,1.7608658734,6995
Thamnophilidae,Hypocnemis,Hypocnemis flavescens,Imeri Antwarbler,LC,4.7655942114,1.7519082206,7075
Thamnophilidae,Hypocnemis,Hypocnemis cantator,Guianan Antwarbler,NT,5.138086625,2.5076602496,6517
Thamnophilidae,Hypocnemis,Hypocnemis peruviana,Peruvian Antwarbler,LC,4.7162829746,1.7433187645,7140
Thamnophilidae,Hypocnemis,Hypocnemis ochrogyna,Rondonia Antwarbler,LC,4.6694497855,1.7350920734,7212
Thamnophilidae,Hypocnemis,Hypocnemis rondoni,Manicore Antwarbler,LC,4.9452377679,1.7825905239,6779
Thamnophilidae,Hypocnemis,Hypocnemis striata,Spix's Antwarbler,LC,4.7957824342,1.7571304865,7034
Thamnophilidae,Phaenostictus,Phaenostictus mcleannani,Ocellated Antbird,LC,8.0280730169,2.2003389468,2743
Thamnophilidae,Pithys,Pithys albifrons,White-plumed Antbird,LC,6.3223760379,1.9909348706,4665
Thamnophilidae,Pithys,Pithys castaneus,White-masked Antbird,NT,6.5381755283,2.7131273609,4396
Thamnophilidae,Willisornis,Willisornis poecilinotus,Common Scale-backed Antbird,LC,7.4759393333,2.1372314829,3115
Thamnophilidae,Willisornis,Willisornis vidua,Xingu Scale-backed Antbird,LC,7.4759393333,2.1372314829,3115
Thamnophilidae,Willisornis,Willisornis nigrigula,Tapajos Scale-backed Antbird,LC,7.4759393333,2.1372314829,3115
Thamnophilidae,Phlegopsis,Phlegopsis nigromaculata,Black-spotted Bare-eye,LC,5.7555637563,1.9103664256,5492
Thamnophilidae,Phlegopsis,Phlegopsis borbae,Pale-faced Bare-eye,LC,6.343394,1.9938011336,4631
Thamnophilidae,Phlegopsis,Phlegopsis erythroptera,Reddish-winged Bare-eye,LC,6.5406394887,2.0203069912,4392
Thamnophilidae,Oneillornis,Oneillornis salvini,White-throated Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Oneillornis,Oneillornis lunulatus,Lunulated Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Gymnopithys,Gymnopithys bicolor,Bicolored Antbird,LC,4.4968921667,1.7041828719,7491
Thamnophilidae,Gymnopithys,Gymnopithys leucaspis,White-cheeked Antbird,LC,3.300037,1.4586236273,9297
Thamnophilidae,Gymnopithys,Gymnopithys rufigula,Rufous-throated Antbird,LC,3.300037,1.4586236273,9297
Thamnophilidae,Rhegmatorhina,Rhegmatorhina gymnops,Bare-eyed Antbird,VU,2.863522,2.7378735638,9883
Thamnophilidae,Rhegmatorhina,Rhegmatorhina berlepschi,Harlequin Antbird,LC,3.134354,1.4193310889,9543
Thamnophilidae,Rhegmatorhina,Rhegmatorhina hoffmannsi,White-breasted Antbird,NT,2.863522,2.0447263833,9883
Thamnophilidae,Rhegmatorhina,Rhegmatorhina cristata,Chestnut-crested Antbird,LC,3.160815,1.4257109685,9500
Thamnophilidae,Rhegmatorhina,Rhegmatorhina melanosticta,Hairy-crested Antbird,LC,3.363022,1.4731649365,9221
Thamnophilidae,Myrmoderus,Myrmoderus ferrugineus,Ferruginous-backed Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Myrmoderus,Myrmoderus ruficauda,Scalloped Antbird,EN,6.0355278021,4.0304142546,5050
Thamnophilidae,Myrmoderus,Myrmoderus loricatus,White-bibbed Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Myrmoderus,Myrmoderus squamosus,Squamate Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Hylophylax,Hylophylax naevioides,Spotted Antbird,LC,6.3588300562,1.9959009603,4605
Thamnophilidae,Hylophylax,Hylophylax naevius,Spot-backed Antbird,LC,6.3565941165,1.9955970697,4616
Thamnophilidae,Hylophylax,Hylophylax punctulatus,Dot-backed Antbird,LC,7.1004689095,2.0919219501,3571
Thamnophilidae,Hypocnemoides,Hypocnemoides melanopogon,Black-chinned Antbird,LC,6.454204406,2.008778223,4487
Thamnophilidae,Hypocnemoides,Hypocnemoides maculicauda,Band-tailed Antbird,LC,6.4518094379,2.0084568805,4494
Thamnophilidae,Sclateria,Sclateria naevia,Silvered Antbird,LC,7.9105738572,2.1872386454,2812
Thamnophilidae,Myrmelastes,Myrmelastes saturatus,Roraiman Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Myrmelastes,Myrmelastes schistaceus,Slate-colored Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Myrmelastes,Myrmelastes hyperythrus,Plumbeous Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Myrmelastes,Myrmelastes rufifacies,Rufous-faced Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Myrmelastes,Myrmelastes brunneiceps,Brownish-headed Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Myrmelastes,Myrmelastes humaythae,Humaita Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Myrmelastes,Myrmelastes leucostigma,Spot-winged Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Myrmelastes,Myrmelastes caurensis,Caura Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Poliocrania,Poliocrania maculifer,Short-tailed Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Poliocrania,Poliocrania exsul,Chestnut-backed Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Ampelornis,Ampelornis griseiceps,Grey-headed Antbird,VU,6.0355278021,3.337267074,5050
Thamnophilidae,Sipia,Sipia berlepschi,Stub-tailed Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Sipia,Sipia nigricauda,Esmeraldas Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Sipia,Sipia palliata,Magdalena Antbird,NT,6.0355278021,2.6441198935,5050
Thamnophilidae,Sipia,Sipia laemosticta,Dull-mantled Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Myrmeciza,Myrmeciza longipes,White-bellied Antbird,LC,8.9551650583,2.2980915178,2147
Thamnophilidae,Myrmoborus,Myrmoborus melanurus,Black-tailed Antbird,VU,4.4336046,3.0788971054,7594
Thamnophilidae,Myrmoborus,Myrmoborus lophotes,White-lined Antbird,NT,4.543488225,2.4057711267,7404
Thamnophilidae,Myrmoborus,Myrmoborus myotherinus,Black-faced Antbird,LC,4.4747377996,1.7001443841,7523
Thamnophilidae,Myrmoborus,Myrmoborus leucophrys,White-browed Antbird,LC,4.607615636,1.7241256089,7329
Thamnophilidae,Myrmoborus,Myrmoborus lugubris,Ash-breasted Antbird,VU,4.38183776,3.069324268,7690
Thamnophilidae,Gymnocichla,Gymnocichla nudiceps,Bare-crowned Antbird,LC,5.9100853854,1.9329819945,5266
Thamnophilidae,Pyriglena,Pyriglena leuconota,White-backed Fire-eye,LC,4.336222,1.6745179119,7756
Thamnophilidae,Pyriglena,Pyriglena leucoptera,White-shouldered Fire-eye,LC,4.343865,1.6759491739,7748
Thamnophilidae,Pyriglena,Pyriglena atra,Fringe-backed Fire-eye,EN,4.316586,3.7502729097,7786
Thamnophilidae,Rhopornis,Rhopornis ardesiacus,Slender Antbird,EN,5.556944,3.9599661824,5838
Thamnophilidae,Percnostola,Percnostola rufifrons,Black-headed Antbird,LC,6.2751369267,1.9844626344,4736
Thamnophilidae,Percnostola,Percnostola arenarum,Allpahuayo Antbird,VU,5.7590245871,3.2971729489,5488
Thamnophilidae,Akletos,Akletos melanoceps,White-shouldered Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Akletos,Akletos goeldii,Goeldi's Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Hafferia,Hafferia fortis,Sooty Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Hafferia,Hafferia zeledoni,Zeledon's Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Hafferia,Hafferia immaculata,Blue-lored Antbird,LC,6.0355278021,1.9509727129,5050
Thamnophilidae,Myrmornis,Myrmornis torquata,Southern Wing-banded Antbird,LC,13.53797925,2.6767644838,886
Thamnophilidae,Myrmornis,Myrmornis stictoptera,Northern Wing-banded Antbird,LC,13.53797925,2.6767644838,886
Thamnophilidae,Pygiptila,Pygiptila stellaris,Spot-winged Antshrike,LC,10.2997970727,2.4247847674,1648
Thamnophilidae,Thamnistes,Thamnistes anabatinus,Western Russet Antshrike,LC,11.1764385,2.4995028139,1355
Thamnophilidae,Thamnistes,Thamnistes aequatorialis,Eastern Russet Antshrike,LC,11.1764385,2.4995028139,1355
Conopophagidae,Conopophaga,Conopophaga aurita,Chestnut-belted Gnateater,LC,9.8026229372,2.3797889692,1808
Conopophagidae,Conopophaga,Conopophaga snethlageae,Black-breasted Gnateater,LC,10.3948383556,2.433160477,1603
Conopophagidae,Conopophaga,Conopophaga melanops,Black-cheeked Gnateater,LC,10.0882659521,2.4058874277,1716
Conopophagidae,Conopophaga,Conopophaga lineata,Rufous Gnateater,LC,9.9525717497,2.3935742917,1757
Conopophagidae,Conopophaga,Conopophaga cearae,Ceara Gnateater,LC,10.1658198115,2.4128573095,1692
Conopophagidae,Conopophaga,Conopophaga roberti,Hooded Gnateater,LC,10.31491689,2.4261219339,1639
Conopophagidae,Conopophaga,Conopophaga peruviana,Ash-throated Gnateater,LC,9.7211517341,2.3722185878,1831
